accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
OR643713	OR643713.1	MPV/Human/USA/CA-LACPHL-MA00557/2023	2023-06-29	North America	USA			Homo sapiens	2023-10-11		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9940266417861254	485	613	1	good	good	good	good	good		False	2023.4917808219177
OR665162	OR665162.1	MpxV/human/USA/WA-UW-097833/2023	2023-09-XX	North America	USA	Washington		Homo sapiens	2023-10-18	SRR26344739	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.20	0.9999949292375094	0	616	1	good	good	good	good	good		False	[2023.6671232876713:2023.7465753424658]
OR665163	OR665163.1	MpxV/human/USA/WA-UW-097798/2023	2023-09-XX	North America	USA	Washington		Homo sapiens	2023-10-18	SRR26344738	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.20	1.0	0	618	0	good	good	good	good	good		False	[2023.6671232876713:2023.7465753424658]
OR665164	OR665164.1	MpxV/human/USA/WA-UW-098659/2023	2023-09-XX	North America	USA	Washington		Homo sapiens	2023-10-18	SRR26344737	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.20	0.9374876400164291	12328	562	0	mediocre	good	good	good	good		False	[2023.6671232876713:2023.7465753424658]
OR725692	OR725692.1	hMpxV/USA/IL-RIPHL-050-0098/2023	2023-08-19	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-10-30		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8988991374633003	2932	535	0	good	good	good	good	good		False	2023.631506849315
OR725694	OR725694.1	hMpxV/USA/IL-RIPHL-050-0101/2023	2023-08-23	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-10-30		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8971243705916059	3301	535	1	good	good	good	good	good		False	2023.6424657534246
OR725695	OR725695.1	hMpxV/USA/IL-RIPHL-050-0103/2023	2023-08-28	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-10-30		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.90893417643211	266	534	0	good	good	good	good	good		False	2023.6561643835616
OR725696	OR725696.1	hMpxV/USA/IL-RIPHL-050-0106/2023	2023-09-05	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-10-30		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9031788610053294	1557	535	1	good	good	good	good	good		False	2023.6780821917807
OR725698	OR725698.1	hMpxV/USA/IL-RIPHL-052-0100/2023	2023-08-22	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-10-30		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8981892307146225	3118	537	0	good	good	good	good	good		False	2023.6397260273973
OR743494	OR743494.1	MPXV/Germany/2023/ON/RKI1025	2023-09-XX	Europe	Germany			Homo sapiens	2023-11-05		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.965544168876674	286	580	0	good	good	good	good	good		False	[2023.6671232876713:2023.7465753424658]
OR766783	OR766783.1	MpxV/human/USA/WA-UW-102329/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661247	Sereewit et al.	Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	1.0	0	618	0	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
OR766787	OR766787.1	MpxV/human/USA/WA-UW-106488/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661243	Sereewit et al.	Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999898584750188	0	625	2	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
OR777670	OR777670.1	MPXV/Germany/2023/ON/RKI1032	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.20	0.965407258289429	313	588	0	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
OR777679	OR777679.1	MPXV/Germany/2023/ON/RKI1041	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9656760087014284	259	587	0	good	good	good	good	good		False	[2023.7493150684932:2023.831506849315]
OR804464	OR804464.1	MPV/PT0686/2023	2023-07-13	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9399317475368772	10878	585	0	mediocre	good	good	good	good	OPG198:230-283	False	2023.5301369863014
OR804465	OR804465.1	MPV/PT0689/2023	2023-07-17	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.944099914304114	9998	583	0	mediocre	good	good	good	good		False	2023.541095890411
OR804466	OR804466.1	MPV/PT0691/2023	2023-07-15	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9693168161696474	5131	606	0	good	good	good	good	good		False	2023.535616438356
OR804468	OR804468.1	MPV/PT0696/2023	2023-07-24	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.917747161640696	15475	573	0	mediocre	good	good	good	good		False	2023.5602739726028
OR804474	OR804474.1	MPV/PT0704/2023	2023-08-11	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9479942598968608	8662	585	0	mediocre	good	good	good	good	OPG198:230-283	False	2023.609589041096
OR804477	OR804477.1	MPV/PT0707/2023	2023-08-11	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.983829338417618	1585	613	0	good	good	good	good	good		False	2023.609589041096
OR804478	OR804478.1	MPV/PT0708/2023	2023-08-10	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9543327130100552	8216	608	0	mediocre	good	good	good	good		False	2023.6068493150685
OR804480	OR804480.1	MPV/PT0710/2023	2023-08-17	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9682874513840646	4660	607	0	good	good	good	good	good		False	2023.6260273972603
OR804482	OR804482.1	MPV/PT0713/2023	2023-08-21	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.955980710819486	7769	599	0	mediocre	good	good	good	good		False	2023.63698630137
OR804483	OR804483.1	MPV/PT0714/2023	2023-08-22	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9009730793219376	18769	572	0	mediocre	good	good	good	good		False	2023.6397260273973
OR804486	OR804486.1	MPV/PT0718/2023	2023-09-01	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9157188566444736	15789	589	0	mediocre	good	good	good	good		False	2023.6671232876713
OR804487	OR804487.1	MPV/PT0719/2023	2023-09-05	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9564167963936736	7033	600	0	mediocre	good	good	good	good		False	2023.6780821917807
OR804488	OR804488.1	MPV/PT0720/2023	2023-09-05	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9728308545756026	3756	608	0	good	good	good	good	good		False	2023.6780821917807
OR804490	OR804490.1	MPV/PT0722/2023	2023-09-07	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9788954865143072	2594	607	0	good	good	good	good	good		False	2023.6835616438357
OR804494	OR804494.1	MPV/PT0726/2023	2023-09-14	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9826934876197334	1803	611	0	good	good	good	good	good		False	2023.7027397260274
OR804495	OR804495.1	MPV/PT0727/2023	2023-09-12	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9764108128939348	3684	610	0	good	good	good	good	good		False	2023.6972602739727
OR804497	OR804497.1	MPV/PT0730/2023	2023-09-18	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9773539747171782	2904	607	0	good	good	good	good	good		False	2023.713698630137
OR804500	OR804500.1	MPV/PT0733/2023	2023-09-19	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9590180975513288	7284	593	0	mediocre	good	good	good	good		False	2023.7164383561644
OR804501	OR804501.1	MPV/PT0734/2023	2023-09-19	Europe	Portugal			Homo sapiens	2023-11-20		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9479080569345212	9515	597	0	mediocre	good	good	good	good		False	2023.7164383561644
OR855744	OR855744.1	MPXV-ROK-P53/01-2023	2023-05-03	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937653	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	617	0	good	good	good	good	good		False	2023.335616438356
OR855748	OR855748.1	MPXV-ROK-P53/05-2023	2023-06-23	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937635	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	617	0	good	good	good	good	good		False	2023.4753424657533
OR855749	OR855749.1	MPXV-ROK-P53/06-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937634	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	617	0	good	good	good	good	good	OPG205:732-788	False	2023.5082191780823
OR855751	OR855751.1	MPXV-ROK-P53/08-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937632	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	617	0	good	good	good	good	good		False	2023.5082191780823
OR855752	OR855752.1	MPXV-ROK-P53/09-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937631	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.5082191780823
OR855754	OR855754.1	MPXV-ROK-P53/11-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937651	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.5082191780823
OR855756	OR855756.1	MPXV-ROK-P53/13-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937649	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	618	0	good	good	good	good	good		False	2023.5082191780823
OR855757	OR855757.1	MPXV-ROK-P53/14-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937648	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	617	0	good	good	good	good	good		False	2023.5082191780823
OR855758	OR855758.1	MPXV-ROK-P53/15-2023	2023-07-05	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937647	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.5082191780823
OR855759	OR855759.1	MPXV-ROK-P53/16-2023	2023-09-15	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937646	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	618	0	good	good	good	good	good		False	2023.7054794520548
OR855763	OR855763.1	MPXV-ROK-P53/20-2023	2023-09-15	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937642	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.7054794520548
OR855764	OR855764.1	MPXV-ROK-P53/21-2023	2023-09-15	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937640	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.7054794520548
OR855765	OR855765.1	MPXV-ROK-P53/22-2023	2023-08-03	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937639	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	615	0	good	good	good	good	good		False	2023.5876712328768
OR855766	OR855766.1	MPXV-ROK-P53/23-2023	2023-08-28	Asia	South Korea			Homo sapiens	2023-12-04	SRR26937638	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.E.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.-H.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	619	0	good	good	good	good	good		False	2023.6561643835616
OR865755	OR865755.1	MPXV/PT0598/2022	2022-11-25	Europe	Portugal			Homo sapiens	2023-12-04		Sobral et al.	Sobral,D.,Ferreira,R.,Coelho,L.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9659498298759184	5727	585	0	good	good	good	good	good		False	2022.9
OR865757	OR865757.1	MPXV/PT0600/2022	2022-11-08	Europe	Portugal			Homo sapiens	2023-12-04		Sobral et al.	Sobral,D.,Ferreira,R.,Coelho,L.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.910830641603578	16885	570	0	mediocre	good	good	good	good		False	2022.8534246575343
OR865761	OR865761.1	MPXV/PT0608/2022	2022-12-29	Europe	Portugal			Homo sapiens	2023-12-04		Sobral et al.	Sobral,D.,Ferreira,R.,Coelho,L.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9898483334939074	452	601	0	good	good	good	good	good		False	2022.9931506849316
OR865764	OR865764.1	MPXV/PT0612/2022	2022-12-14	Europe	Portugal			Homo sapiens	2023-12-04		Sobral et al.	Sobral,D.,Ferreira,R.,Coelho,L.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.10	0.9843161316167112	1543	598	0	good	good	good	good	good		False	2022.9520547945206
